,unique_id,ds,TimeGPT
12578,2867-01_02_10542,2020-01-03 21:00:00,7.113117
12579,2867-01_02_10542,2020-01-03 22:00:00,7.062345
12580,2867-01_02_10542,2020-01-03 23:00:00,7.017941
12581,2867-01_02_10542,2020-01-04 00:00:00,6.9815454
12582,2867-01_02_10543,2020-01-03 20:00:00,7.8744764
12583,2867-01_02_10543,2020-01-03 21:00:00,7.726726
12584,2867-01_02_10543,2020-01-03 22:00:00,7.635239
12585,2867-01_02_10543,2020-01-03 23:00:00,7.5325522
12586,2867-01_02_10543,2020-01-04 00:00:00,7.500115
12587,2867-01_02_10543,2020-01-04 01:00:00,7.454664
12588,2867-01_03_10544,2020-01-03 21:00:00,7.803406
12589,2867-01_03_10544,2020-01-03 22:00:00,7.719141
12590,2867-01_03_10544,2020-01-03 23:00:00,7.6794925
12591,2867-01_03_10544,2020-01-04 00:00:00,7.661006
12592,2867-01_03_10544,2020-01-04 01:00:00,7.689328
12593,2867-01_03_10544,2020-01-04 02:00:00,7.749206
12594,2867-01_03_10545,2020-01-03 22:00:00,6.709131
12595,2867-01_03_10545,2020-01-03 23:00:00,6.6970944
12596,2867-01_03_10545,2020-01-04 00:00:00,6.7106657
12597,2867-01_03_10545,2020-01-04 01:00:00,6.732702
12598,2867-01_03_10545,2020-01-04 02:00:00,6.818049
12599,2867-01_03_10545,2020-01-04 03:00:00,7.010622
12600,2867-01_03_10546,2020-01-03 23:00:00,7.0187426
12601,2867-01_03_10546,2020-01-04 00:00:00,7.0375905
12602,2867-01_03_10546,2020-01-04 01:00:00,7.0581493
12603,2867-01_03_10546,2020-01-04 02:00:00,7.1105456
12604,2867-01_03_10546,2020-01-04 03:00:00,7.2820673
12605,2867-01_03_10546,2020-01-04 04:00:00,7.5105076
12606,2867-01_03_10547,2020-01-04 00:00:00,7.306433
12607,2867-01_03_10547,2020-01-04 01:00:00,7.269596
12608,2867-01_03_10547,2020-01-04 02:00:00,7.2204804
12609,2867-01_03_10547,2020-01-04 03:00:00,7.156678
12610,2867-01_03_10547,2020-01-04 04:00:00,7.2125506
12611,2867-01_03_10547,2020-01-04 05:00:00,7.1585536
12612,2867-01_03_10548,2020-01-04 01:00:00,7.49547
12613,2867-01_03_10548,2020-01-04 02:00:00,7.4395943
12614,2867-01_03_10548,2020-01-04 03:00:00,7.394444
12615,2867-01_03_10548,2020-01-04 04:00:00,7.361899
12616,2867-01_03_10548,2020-01-04 05:00:00,7.3052564
12617,2867-01_03_10548,2020-01-04 06:00:00,7.159696
12618,2867-01_03_10549,2020-01-04 02:00:00,7.250534
12619,2867-01_03_10549,2020-01-04 03:00:00,7.1248713
12620,2867-01_03_10549,2020-01-04 04:00:00,7.0472493
12621,2867-01_03_10549,2020-01-04 05:00:00,6.968917
12622,2867-01_03_10549,2020-01-04 06:00:00,6.859033
12623,2867-01_03_10549,2020-01-04 07:00:00,6.775827
12624,2867-01_03_10550,2020-01-04 03:00:00,6.9362416
12625,2867-01_03_10550,2020-01-04 04:00:00,6.8870664
12626,2867-01_03_10550,2020-01-04 05:00:00,6.8144107
12627,2867-01_03_10550,2020-01-04 06:00:00,6.733219
12628,2867-01_03_10550,2020-01-04 07:00:00,6.694586
12629,2867-01_03_10550,2020-01-04 08:00:00,6.6539893
12630,2867-01_03_10551,2020-01-04 04:00:00,6.518372
12631,2867-01_03_10551,2020-01-04 05:00:00,6.503909
12632,2867-01_03_10551,2020-01-04 06:00:00,6.507537
12633,2867-01_03_10551,2020-01-04 07:00:00,6.4923
12634,2867-01_03_10551,2020-01-04 08:00:00,6.5147986
12635,2867-01_03_10551,2020-01-04 09:00:00,6.542543
12636,2867-01_03_10552,2020-01-04 05:00:00,6.013877
12637,2867-01_03_10552,2020-01-04 06:00:00,6.0384703
12638,2867-01_03_10552,2020-01-04 07:00:00,6.093402
12639,2867-01_03_10552,2020-01-04 08:00:00,6.163421
12640,2867-01_03_10552,2020-01-04 09:00:00,6.2912135
12641,2867-01_03_10552,2020-01-04 10:00:00,6.402848
12642,2867-01_03_10553,2020-01-04 06:00:00,6.1516485
12643,2867-01_03_10553,2020-01-04 07:00:00,6.1798406
12644,2867-01_03_10553,2020-01-04 08:00:00,6.255778
12645,2867-01_03_10553,2020-01-04 09:00:00,6.353118
12646,2867-01_03_10553,2020-01-04 10:00:00,6.487033
12647,2867-01_03_10553,2020-01-04 11:00:00,6.6230364
12648,2867-01_03_10554,2020-01-04 07:00:00,6.4134536
12649,2867-01_03_10554,2020-01-04 08:00:00,6.4562297
12650,2867-01_03_10554,2020-01-04 09:00:00,6.4983377
12651,2867-01_03_10554,2020-01-04 10:00:00,6.541804
12652,2867-01_03_10554,2020-01-04 11:00:00,6.6121473
12653,2867-01_03_10554,2020-01-04 12:00:00,6.7130146
12654,2867-01_03_10555,2020-01-04 08:00:00,6.642526
12655,2867-01_03_10555,2020-01-04 09:00:00,6.707821
12656,2867-01_03_10555,2020-01-04 10:00:00,6.743468
12657,2867-01_03_10555,2020-01-04 11:00:00,6.7645073
12658,2867-01_03_10555,2020-01-04 12:00:00,6.795626
12659,2867-01_03_10555,2020-01-04 13:00:00,6.858375
12660,2867-01_03_10556,2020-01-04 09:00:00,6.4021225
12661,2867-01_03_10556,2020-01-04 10:00:00,6.438953
12662,2867-01_03_10556,2020-01-04 11:00:00,6.4815607
12663,2867-01_03_10556,2020-01-04 12:00:00,6.502922
12664,2867-01_03_10556,2020-01-04 13:00:00,6.5447006
12665,2867-01_03_10556,2020-01-04 14:00:00,6.5671053
12666,2867-01_03_10557,2020-01-04 10:00:00,6.0743294
12667,2867-01_03_10557,2020-01-04 11:00:00,6.1191783
12668,2867-01_03_10557,2020-01-04 12:00:00,6.1632743
12669,2867-01_03_10557,2020-01-04 13:00:00,6.2158103
12670,2867-01_03_10557,2020-01-04 14:00:00,6.2604628
12671,2867-01_03_10557,2020-01-04 15:00:00,6.3024735
12672,2867-01_03_10558,2020-01-04 11:00:00,5.741248
12673,2867-01_03_10558,2020-01-04 12:00:00,5.8110185
12674,2867-01_03_10558,2020-01-04 13:00:00,5.869486
12675,2867-01_03_10558,2020-01-04 14:00:00,5.9244504
12676,2867-01_03_10558,2020-01-04 15:00:00,5.9873805
12677,2867-01_03_10558,2020-01-04 16:00:00,6.0273857
12678,2867-01_03_10559,2020-01-04 12:00:00,6.2602916
12679,2867-01_03_10559,2020-01-04 13:00:00,6.3504496
12680,2867-01_03_10559,2020-01-04 14:00:00,6.42394
12681,2867-01_03_10559,2020-01-04 15:00:00,6.5142956
12682,2867-01_03_10559,2020-01-04 16:00:00,6.5728583
12683,2867-01_03_10559,2020-01-04 17:00:00,6.6494803
12684,2867-01_03_10560,2020-01-04 13:00:00,6.8410864
12685,2867-01_03_10560,2020-01-04 14:00:00,6.8922553
12686,2867-01_03_10560,2020-01-04 15:00:00,6.9568825
12687,2867-01_03_10560,2020-01-04 16:00:00,7.01095
12688,2867-01_03_10560,2020-01-04 17:00:00,7.072396
12689,2867-01_03_10560,2020-01-04 18:00:00,7.092242
12690,2867-01_03_10561,2020-01-04 14:00:00,6.568918
12691,2867-01_03_10561,2020-01-04 15:00:00,6.6245027
12692,2867-01_03_10561,2020-01-04 16:00:00,6.67655
12693,2867-01_03_10561,2020-01-04 17:00:00,6.6903315
12694,2867-01_03_10561,2020-01-04 18:00:00,6.696931
12695,2867-01_03_10561,2020-01-04 19:00:00,6.7046084
12696,2867-01_03_10562,2020-01-04 15:00:00,6.4463425
12697,2867-01_03_10562,2020-01-04 16:00:00,6.4835935
12698,2867-01_03_10562,2020-01-04 17:00:00,6.511572
12699,2867-01_03_10562,2020-01-04 18:00:00,6.5104814
12700,2867-01_03_10562,2020-01-04 19:00:00,6.5596514
12701,2867-01_03_10562,2020-01-04 20:00:00,6.5562024
12702,2867-01_03_10563,2020-01-04 16:00:00,6.3339705
12703,2867-01_03_10563,2020-01-04 17:00:00,6.3753676
12704,2867-01_03_10563,2020-01-04 18:00:00,6.40926
12705,2867-01_03_10563,2020-01-04 19:00:00,6.444446
12706,2867-01_03_10563,2020-01-04 20:00:00,6.468021
12707,2867-01_03_10563,2020-01-04 21:00:00,6.457239
12708,2867-01_03_10564,2020-01-04 17:00:00,6.327463
12709,2867-01_03_10564,2020-01-04 18:00:00,6.3610015
12710,2867-01_03_10564,2020-01-04 19:00:00,6.3851385
12711,2867-01_03_10564,2020-01-04 20:00:00,6.423481
12712,2867-01_03_10564,2020-01-04 21:00:00,6.425769
12713,2867-01_03_10564,2020-01-04 22:00:00,6.4257708
12714,2867-01_03_10565,2020-01-04 18:00:00,6.2595005
12715,2867-01_03_10565,2020-01-04 19:00:00,6.2872953
12716,2867-01_03_10565,2020-01-04 20:00:00,6.301376
12717,2867-01_03_10565,2020-01-04 21:00:00,6.317936
12718,2867-01_03_10565,2020-01-04 22:00:00,6.3320026
12719,2867-01_03_10565,2020-01-04 23:00:00,6.3561473
12720,2867-01_03_10566,2020-01-04 19:00:00,6.177178
12721,2867-01_03_10566,2020-01-04 20:00:00,6.1918745
12722,2867-01_03_10566,2020-01-04 21:00:00,6.2055144
12723,2867-01_03_10566,2020-01-04 22:00:00,6.2145896
12724,2867-01_03_10566,2020-01-04 23:00:00,6.253329
12725,2867-01_03_10566,2020-01-05 00:00:00,6.2753334
12726,2867-01_03_10567,2020-01-04 20:00:00,6.1189575
12727,2867-01_03_10567,2020-01-04 21:00:00,6.147431
12728,2867-01_03_10567,2020-01-04 22:00:00,6.1686563
12729,2867-01_03_10567,2020-01-04 23:00:00,6.194009
12730,2867-01_03_10567,2020-01-05 00:00:00,6.2408404
12731,2867-01_03_10567,2020-01-05 01:00:00,6.2451663
12732,2867-01_04_10568,2020-01-04 21:00:00,6.256241
12733,2867-01_04_10568,2020-01-04 22:00:00,6.2752275
12734,2867-01_04_10568,2020-01-04 23:00:00,6.288391
12735,2867-01_04_10568,2020-01-05 00:00:00,6.330132
12736,2867-01_04_10568,2020-01-05 01:00:00,6.3697515
12737,2867-01_04_10568,2020-01-05 02:00:00,6.280532
12738,2867-01_04_10569,2020-01-04 22:00:00,6.519431
12739,2867-01_04_10569,2020-01-04 23:00:00,6.499662
12740,2867-01_04_10569,2020-01-05 00:00:00,6.49662
12741,2867-01_04_10569,2020-01-05 01:00:00,6.5532956
12742,2867-01_04_10569,2020-01-05 02:00:00,6.4909763
12743,2867-01_04_10569,2020-01-05 03:00:00,6.394054
12744,2867-01_04_10570,2020-01-04 23:00:00,6.708167
12745,2867-01_04_10570,2020-01-05 00:00:00,6.642387
12746,2867-01_04_10570,2020-01-05 01:00:00,6.616473
12747,2867-01_04_10570,2020-01-05 02:00:00,6.6303062
12748,2867-01_04_10570,2020-01-05 03:00:00,6.5740895
12749,2867-01_04_10570,2020-01-05 04:00:00,6.4966373
12750,2867-01_04_10571,2020-01-05 00:00:00,6.7615223
12751,2867-01_04_10571,2020-01-05 01:00:00,6.685224
12752,2867-01_04_10571,2020-01-05 02:00:00,6.660631
12753,2867-01_04_10571,2020-01-05 03:00:00,6.6431546
12754,2867-01_04_10571,2020-01-05 04:00:00,6.6048756
12755,2867-01_04_10571,2020-01-05 05:00:00,6.587522
12756,2867-01_04_10572,2020-01-05 01:00:00,6.6389813
12757,2867-01_04_10572,2020-01-05 02:00:00,6.592827
12758,2867-01_04_10572,2020-01-05 03:00:00,6.575092
12759,2867-01_04_10572,2020-01-05 04:00:00,6.550338
12760,2867-01_04_10572,2020-01-05 05:00:00,6.5592556
12761,2867-01_04_10572,2020-01-05 06:00:00,6.5912824
12762,2867-01_04_10573,2020-01-05 02:00:00,6.4066167
12763,2867-01_04_10573,2020-01-05 03:00:00,6.408637
12764,2867-01_04_10573,2020-01-05 04:00:00,6.4175763
12765,2867-01_04_10573,2020-01-05 05:00:00,6.435522
12766,2867-01_04_10573,2020-01-05 06:00:00,6.4856772
12767,2867-01_04_10573,2020-01-05 07:00:00,6.5558887
12768,2867-01_04_10574,2020-01-05 03:00:00,6.1876183
12769,2867-01_04_10574,2020-01-05 04:00:00,6.210467
12770,2867-01_04_10574,2020-01-05 05:00:00,6.2511716
12771,2867-01_04_10574,2020-01-05 06:00:00,6.3040085
12772,2867-01_04_10574,2020-01-05 07:00:00,6.3923893
12773,2867-01_04_10574,2020-01-05 08:00:00,6.4295006
12774,2867-01_04_10575,2020-01-05 04:00:00,6.1084023
12775,2867-01_04_10575,2020-01-05 05:00:00,6.1347017
12776,2867-01_04_10575,2020-01-05 06:00:00,6.1802506
12777,2867-01_04_10575,2020-01-05 07:00:00,6.2447143
12778,2867-01_04_10575,2020-01-05 08:00:00,6.3003397
12779,2867-01_04_10575,2020-01-05 09:00:00,6.3138247
12780,2867-01_04_10576,2020-01-05 05:00:00,6.217659
12781,2867-01_04_10576,2020-01-05 06:00:00,6.2375703
12782,2867-01_04_10576,2020-01-05 07:00:00,6.268211
12783,2867-01_04_10576,2020-01-05 08:00:00,6.3028154
12784,2867-01_04_10576,2020-01-05 09:00:00,6.312021
12785,2867-01_04_10576,2020-01-05 10:00:00,6.314537
12786,2867-01_04_10577,2020-01-05 06:00:00,6.3360476
12787,2867-01_04_10577,2020-01-05 07:00:00,6.3433466
12788,2867-01_04_10577,2020-01-05 08:00:00,6.3466496
12789,2867-01_04_10577,2020-01-05 09:00:00,6.3339577
12790,2867-01_04_10577,2020-01-05 10:00:00,6.3188906
12791,2867-01_04_10577,2020-01-05 11:00:00,6.3577995
12792,2867-01_04_10578,2020-01-05 07:00:00,6.4678354
12793,2867-01_04_10578,2020-01-05 08:00:00,6.4642935
12794,2867-01_04_10578,2020-01-05 09:00:00,6.4481053
12795,2867-01_04_10578,2020-01-05 10:00:00,6.4232783
12796,2867-01_04_10578,2020-01-05 11:00:00,6.445837
12797,2867-01_04_10578,2020-01-05 12:00:00,6.497723
12798,2867-01_04_10579,2020-01-05 08:00:00,6.5624967
12799,2867-01_04_10579,2020-01-05 09:00:00,6.537306
12800,2867-01_04_10579,2020-01-05 10:00:00,6.498229
12801,2867-01_04_10579,2020-01-05 11:00:00,6.449397
12802,2867-01_04_10579,2020-01-05 12:00:00,6.4544134
12803,2867-01_04_10579,2020-01-05 13:00:00,6.4214225
12804,2867-01_04_10580,2020-01-05 09:00:00,6.686065
12805,2867-01_04_10580,2020-01-05 10:00:00,6.6413717
12806,2867-01_04_10580,2020-01-05 11:00:00,6.592688
12807,2867-01_04_10580,2020-01-05 12:00:00,6.561502
12808,2867-01_04_10580,2020-01-05 13:00:00,6.538494
12809,2867-01_04_10580,2020-01-05 14:00:00,6.4933357
12810,2867-01_04_10581,2020-01-05 10:00:00,6.825246
12811,2867-01_04_10581,2020-01-05 11:00:00,6.758872
12812,2867-01_04_10581,2020-01-05 12:00:00,6.708112
12813,2867-01_04_10581,2020-01-05 13:00:00,6.6701756
12814,2867-01_04_10581,2020-01-05 14:00:00,6.634535
12815,2867-01_04_10581,2020-01-05 15:00:00,6.604662
12816,2867-01_04_10582,2020-01-05 11:00:00,6.9278336
12817,2867-01_04_10582,2020-01-05 12:00:00,6.835419
12818,2867-01_04_10582,2020-01-05 13:00:00,6.7780848
12819,2867-01_04_10582,2020-01-05 14:00:00,6.722153
12820,2867-01_04_10582,2020-01-05 15:00:00,6.6923985
12821,2867-01_04_10582,2020-01-05 16:00:00,6.6604376
12822,2867-01_04_10583,2020-01-05 12:00:00,7.0277133
12823,2867-01_04_10583,2020-01-05 13:00:00,6.9265823
12824,2867-01_04_10583,2020-01-05 14:00:00,6.863108
12825,2867-01_04_10583,2020-01-05 15:00:00,6.786753
12826,2867-01_04_10583,2020-01-05 16:00:00,6.749623
12827,2867-01_04_10583,2020-01-05 17:00:00,6.708148
12828,2867-01_04_10584,2020-01-05 13:00:00,7.074547
12829,2867-01_04_10584,2020-01-05 14:00:00,6.989398
12830,2867-01_04_10584,2020-01-05 15:00:00,6.9339337
12831,2867-01_04_10584,2020-01-05 16:00:00,6.87448
12832,2867-01_04_10584,2020-01-05 17:00:00,6.8551245
12833,2867-01_04_10584,2020-01-05 18:00:00,6.8380127
12834,2867-01_04_10585,2020-01-05 14:00:00,7.1175156
12835,2867-01_04_10585,2020-01-05 15:00:00,7.0343328
12836,2867-01_04_10585,2020-01-05 16:00:00,6.981755
12837,2867-01_04_10585,2020-01-05 17:00:00,6.908588
12838,2867-01_04_10585,2020-01-05 18:00:00,6.867201
12839,2867-01_04_10585,2020-01-05 19:00:00,6.8339715
12840,2867-01_04_10586,2020-01-05 15:00:00,6.833995
12841,2867-01_04_10586,2020-01-05 16:00:00,6.7624774
12842,2867-01_04_10586,2020-01-05 17:00:00,6.7202945
12843,2867-01_04_10586,2020-01-05 18:00:00,6.6601257
12844,2867-01_04_10586,2020-01-05 19:00:00,6.639643
12845,2867-01_04_10586,2020-01-05 20:00:00,6.6301856
12846,2867-01_04_10587,2020-01-05 16:00:00,6.625047
12847,2867-01_04_10587,2020-01-05 17:00:00,6.584603
12848,2867-01_04_10587,2020-01-05 18:00:00,6.5579324
12849,2867-01_04_10587,2020-01-05 19:00:00,6.5157237
12850,2867-01_04_10587,2020-01-05 20:00:00,6.517024
12851,2867-01_04_10587,2020-01-05 21:00:00,6.5333495
12852,2867-01_04_10588,2020-01-05 17:00:00,6.47906
12853,2867-01_04_10588,2020-01-05 18:00:00,6.4754663
12854,2867-01_04_10588,2020-01-05 19:00:00,6.4745364
12855,2867-01_04_10588,2020-01-05 20:00:00,6.4763727
12856,2867-01_04_10588,2020-01-05 21:00:00,6.51428
12857,2867-01_04_10588,2020-01-05 22:00:00,6.5596504
12858,2867-01_04_10589,2020-01-05 18:00:00,6.5443964
12859,2867-01_04_10589,2020-01-05 19:00:00,6.546255
12860,2867-01_04_10589,2020-01-05 20:00:00,6.559576
12861,2867-01_04_10589,2020-01-05 21:00:00,6.5975895
12862,2867-01_04_10589,2020-01-05 22:00:00,6.6519947
12863,2867-01_04_10589,2020-01-05 23:00:00,6.69359
12864,2867-01_04_10590,2020-01-05 19:00:00,6.6155667
12865,2867-01_04_10590,2020-01-05 20:00:00,6.6143136
12866,2867-01_04_10590,2020-01-05 21:00:00,6.6200066
12867,2867-01_04_10590,2020-01-05 22:00:00,6.636571
12868,2867-01_04_10590,2020-01-05 23:00:00,6.667411
12869,2867-01_04_10590,2020-01-06 00:00:00,6.651434
12870,2867-01_04_10591,2020-01-05 20:00:00,6.6952662
12871,2867-01_04_10591,2020-01-05 21:00:00,6.683322
12872,2867-01_04_10591,2020-01-05 22:00:00,6.6790714
12873,2867-01_04_10591,2020-01-05 23:00:00,6.6675587
12874,2867-01_04_10591,2020-01-06 00:00:00,6.65343
12875,2867-01_04_10591,2020-01-06 01:00:00,6.601497
12876,2867-01_05_10592,2020-01-05 21:00:00,6.6581917
12877,2867-01_05_10592,2020-01-05 22:00:00,6.6344967
12878,2867-01_05_10592,2020-01-05 23:00:00,6.607909
12879,2867-01_05_10592,2020-01-06 00:00:00,6.5934434
12880,2867-01_05_10592,2020-01-06 01:00:00,6.5659933
12881,2867-01_05_10592,2020-01-06 02:00:00,6.5181956
12882,2867-01_05_10593,2020-01-05 22:00:00,6.466538
12883,2867-01_05_10593,2020-01-05 23:00:00,6.4627995
12884,2867-01_05_10593,2020-01-06 00:00:00,6.460683
12885,2867-01_05_10593,2020-01-06 01:00:00,6.4411225
12886,2867-01_05_10593,2020-01-06 02:00:00,6.414742
12887,2867-01_05_10593,2020-01-06 03:00:00,6.39896
12888,2867-01_05_10594,2020-01-05 23:00:00,6.2659793
12889,2867-01_05_10594,2020-01-06 00:00:00,6.290848
12890,2867-01_05_10594,2020-01-06 01:00:00,6.307075
12891,2867-01_05_10594,2020-01-06 02:00:00,6.294122
12892,2867-01_05_10594,2020-01-06 03:00:00,6.302985
12893,2867-01_05_10594,2020-01-06 04:00:00,6.3523316
12894,2867-01_05_10595,2020-01-06 00:00:00,6.2442026
12895,2867-01_05_10595,2020-01-06 01:00:00,6.279094
12896,2867-01_05_10595,2020-01-06 02:00:00,6.311939
12897,2867-01_05_10595,2020-01-06 03:00:00,6.324471
12898,2867-01_05_10595,2020-01-06 04:00:00,6.3810673
12899,2867-01_05_10595,2020-01-06 05:00:00,6.457615
12900,2867-01_05_10596,2020-01-06 01:00:00,6.4620676
12901,2867-01_05_10596,2020-01-06 02:00:00,6.5013547
12902,2867-01_05_10596,2020-01-06 03:00:00,6.5377517
12903,2867-01_05_10596,2020-01-06 04:00:00,6.5579348
12904,2867-01_05_10596,2020-01-06 05:00:00,6.6000896
12905,2867-01_05_10596,2020-01-06 06:00:00,6.6550946
12906,2867-01_05_10597,2020-01-06 02:00:00,6.638873
12907,2867-01_05_10597,2020-01-06 03:00:00,6.6715846
12908,2867-01_05_10597,2020-01-06 04:00:00,6.691428
12909,2867-01_05_10597,2020-01-06 05:00:00,6.6809726
12910,2867-01_05_10597,2020-01-06 06:00:00,6.6951547
12911,2867-01_05_10597,2020-01-06 07:00:00,6.7048736
12912,2867-01_05_10598,2020-01-06 03:00:00,6.6279283
12913,2867-01_05_10598,2020-01-06 04:00:00,6.624679
12914,2867-01_05_10598,2020-01-06 05:00:00,6.6362004
12915,2867-01_05_10598,2020-01-06 06:00:00,6.626939
12916,2867-01_05_10598,2020-01-06 07:00:00,6.639007
12917,2867-01_05_10598,2020-01-06 08:00:00,6.6537576
12918,2867-01_05_10599,2020-01-06 04:00:00,6.4393167
12919,2867-01_05_10599,2020-01-06 05:00:00,6.4499536
12920,2867-01_05_10599,2020-01-06 06:00:00,6.471769
12921,2867-01_05_10599,2020-01-06 07:00:00,6.4774156
12922,2867-01_05_10599,2020-01-06 08:00:00,6.4999404
12923,2867-01_05_10599,2020-01-06 09:00:00,6.518057
12924,2867-01_05_10600,2020-01-06 05:00:00,6.222942
12925,2867-01_05_10600,2020-01-06 06:00:00,6.2525167
12926,2867-01_05_10600,2020-01-06 07:00:00,6.2681394
12927,2867-01_05_10600,2020-01-06 08:00:00,6.2854924
12928,2867-01_05_10600,2020-01-06 09:00:00,6.322963
12929,2867-01_05_10600,2020-01-06 10:00:00,6.3527117
12930,2867-01_05_10601,2020-01-06 06:00:00,6.068057
12931,2867-01_05_10601,2020-01-06 07:00:00,6.1052
12932,2867-01_05_10601,2020-01-06 08:00:00,6.139563
12933,2867-01_05_10601,2020-01-06 09:00:00,6.1916966
12934,2867-01_05_10601,2020-01-06 10:00:00,6.246298
12935,2867-01_05_10601,2020-01-06 11:00:00,6.293549
12936,2867-01_05_10602,2020-01-06 07:00:00,6.4039183
12937,2867-01_05_10602,2020-01-06 08:00:00,6.4309797
12938,2867-01_05_10602,2020-01-06 09:00:00,6.4644265
12939,2867-01_05_10602,2020-01-06 10:00:00,6.51228
12940,2867-01_05_10602,2020-01-06 11:00:00,6.5646925
12941,2867-01_05_10602,2020-01-06 12:00:00,6.583643
12942,2867-01_05_10603,2020-01-06 08:00:00,6.733809
12943,2867-01_05_10603,2020-01-06 09:00:00,6.76277
12944,2867-01_05_10603,2020-01-06 10:00:00,6.785484
12945,2867-01_05_10603,2020-01-06 11:00:00,6.80903
12946,2867-01_05_10603,2020-01-06 12:00:00,6.8215685
12947,2867-01_05_10603,2020-01-06 13:00:00,6.779934
12948,2867-01_05_10604,2020-01-06 09:00:00,6.9175153
12949,2867-01_05_10604,2020-01-06 10:00:00,6.90588
12950,2867-01_05_10604,2020-01-06 11:00:00,6.9071245
12951,2867-01_05_10604,2020-01-06 12:00:00,6.910672
12952,2867-01_05_10604,2020-01-06 13:00:00,6.9074326
12953,2867-01_05_10604,2020-01-06 14:00:00,6.819489
12954,2867-01_05_10605,2020-01-06 10:00:00,6.4842596
12955,2867-01_05_10605,2020-01-06 11:00:00,6.4848585
12956,2867-01_05_10605,2020-01-06 12:00:00,6.4904566
12957,2867-01_05_10605,2020-01-06 13:00:00,6.5113397
12958,2867-01_05_10605,2020-01-06 14:00:00,6.490708
12959,2867-01_05_10605,2020-01-06 15:00:00,6.4336257
12960,2867-01_05_10606,2020-01-06 11:00:00,6.311382
12961,2867-01_05_10606,2020-01-06 12:00:00,6.359105
12962,2867-01_05_10606,2020-01-06 13:00:00,6.4024835
12963,2867-01_05_10606,2020-01-06 14:00:00,6.490146
12964,2867-01_05_10606,2020-01-06 15:00:00,6.520216
12965,2867-01_05_10606,2020-01-06 16:00:00,6.544484
12966,2867-01_05_10607,2020-01-06 12:00:00,6.0419626
12967,2867-01_05_10607,2020-01-06 13:00:00,6.1091313
12968,2867-01_05_10607,2020-01-06 14:00:00,6.2128024
12969,2867-01_05_10607,2020-01-06 15:00:00,6.3724976
12970,2867-01_05_10607,2020-01-06 16:00:00,6.4898868
12971,2867-01_05_10607,2020-01-06 17:00:00,6.5758305
12972,2867-01_05_10608,2020-01-06 13:00:00,5.6964746
12973,2867-01_05_10608,2020-01-06 14:00:00,5.776912
12974,2867-01_05_10608,2020-01-06 15:00:00,5.889743
12975,2867-01_05_10608,2020-01-06 16:00:00,6.0709715
12976,2867-01_05_10608,2020-01-06 17:00:00,6.2246275
12977,2867-01_05_10608,2020-01-06 18:00:00,6.355901
12978,2867-01_05_10609,2020-01-06 14:00:00,5.9885845
12979,2867-01_05_10609,2020-01-06 15:00:00,6.0478544
12980,2867-01_05_10609,2020-01-06 16:00:00,6.1164694
12981,2867-01_05_10609,2020-01-06 17:00:00,6.2187953
12982,2867-01_05_10609,2020-01-06 18:00:00,6.3176665
12983,2867-01_05_10609,2020-01-06 19:00:00,6.360897
12984,2867-01_05_10610,2020-01-06 15:00:00,6.3175607
12985,2867-01_05_10610,2020-01-06 16:00:00,6.3485875
12986,2867-01_05_10610,2020-01-06 17:00:00,6.365737
12987,2867-01_05_10610,2020-01-06 18:00:00,6.391037
12988,2867-01_05_10610,2020-01-06 19:00:00,6.405033
12989,2867-01_05_10610,2020-01-06 20:00:00,6.357735
12990,2867-01_05_10611,2020-01-06 16:00:00,6.598311
12991,2867-01_05_10611,2020-01-06 17:00:00,6.551874
12992,2867-01_05_10611,2020-01-06 18:00:00,6.5128226
12993,2867-01_05_10611,2020-01-06 19:00:00,6.4858856
12994,2867-01_05_10611,2020-01-06 20:00:00,6.4679055
12995,2867-01_05_10611,2020-01-06 21:00:00,6.3961654
12996,2867-01_05_10612,2020-01-06 17:00:00,6.4883556
12997,2867-01_05_10612,2020-01-06 18:00:00,6.443013
12998,2867-01_05_10612,2020-01-06 19:00:00,6.401892
12999,2867-01_05_10612,2020-01-06 20:00:00,6.3729377
13000,2867-01_05_10612,2020-01-06 21:00:00,6.3579636
13001,2867-01_05_10612,2020-01-06 22:00:00,6.323266
13002,2867-01_05_10613,2020-01-06 18:00:00,6.2918677
13003,2867-01_05_10613,2020-01-06 19:00:00,6.2653675
13004,2867-01_05_10613,2020-01-06 20:00:00,6.2505374
13005,2867-01_05_10613,2020-01-06 21:00:00,6.2480345
13006,2867-01_05_10613,2020-01-06 22:00:00,6.25495
13007,2867-01_05_10613,2020-01-06 23:00:00,6.259782
13008,28a4-01_01_4248,2020-01-01 21:00:00,10.00574
13009,28a4-01_01_4248,2020-01-01 22:00:00,10.07164
13010,28a4-01_01_4248,2020-01-01 23:00:00,10.128642
13011,28a4-01_01_4248,2020-01-02 00:00:00,10.094078
13012,28a4-01_01_4248,2020-01-02 01:00:00,10.139435
13013,28a4-01_01_4248,2020-01-02 02:00:00,10.199401
13014,28a4-01_01_4249,2020-01-01 22:00:00,9.555127
13015,28a4-01_01_4249,2020-01-01 23:00:00,9.617522
13016,28a4-01_01_4249,2020-01-02 00:00:00,9.65485
13017,28a4-01_01_4249,2020-01-02 01:00:00,9.639731
13018,28a4-01_01_4249,2020-01-02 02:00:00,9.729849
13019,28a4-01_01_4249,2020-01-02 03:00:00,9.856222
13020,28a4-01_01_4250,2020-01-01 23:00:00,8.289827
